crop,soil_type,growth_stage,n_status,p_status,k_status,recommended_fertilizer,dosage_kg_per_acre,application_method,advisory_en,advisory_hi,advisory_bho,advisory_pa,advisory_mr,source_type,review_status
millet,loamy,nursery,low,balanced,balanced,Urea + FYM,54,split_dose_root_zone,"For millet at nursery, apply Urea + FYM (54 kg/acre) via split_dose_root_zone and re-check in 7 days.",millet के nursery चरण में Urea + FYM (54 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Urea + FYM (54 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Urea + FYM (54 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Urea + FYM (54 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,loamy,nursery,balanced,low,balanced,DAP / SSP blend,49,basal_application,"For millet at nursery, apply DAP / SSP blend (49 kg/acre) via basal_application and re-check in 7 days.",millet के nursery चरण में DAP / SSP blend (49 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में DAP / SSP blend (49 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (49 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात DAP / SSP blend (49 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,loamy,nursery,balanced,balanced,low,MOP (Muriate of Potash),37,side_dressing,"For millet at nursery, apply MOP (Muriate of Potash) (37 kg/acre) via side_dressing and re-check in 7 days.",millet के nursery चरण में MOP (Muriate of Potash) (37 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में MOP (Muriate of Potash) (37 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (37 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात MOP (Muriate of Potash) (37 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,loamy,nursery,balanced,balanced,balanced,NPK 19:19:19 balanced feed,37,foliar_plus_basal,"For millet at nursery, apply NPK 19:19:19 balanced feed (37 kg/acre) via foliar_plus_basal and re-check in 7 days.",millet के nursery चरण में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,loamy,nursery,high,balanced,balanced,Biofertilizer + irrigation flush,23,soil_correction,"For millet at nursery, apply Biofertilizer + irrigation flush (23 kg/acre) via soil_correction and re-check in 7 days.",millet के nursery चरण में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (23 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Biofertilizer + irrigation flush (23 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,clay,nursery,low,balanced,balanced,Urea + FYM,63,split_dose_root_zone,"For millet at nursery, apply Urea + FYM (63 kg/acre) via split_dose_root_zone and re-check in 7 days.",millet के nursery चरण में Urea + FYM (63 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Urea + FYM (63 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Urea + FYM (63 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Urea + FYM (63 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,clay,nursery,balanced,low,balanced,DAP / SSP blend,47,basal_application,"For millet at nursery, apply DAP / SSP blend (47 kg/acre) via basal_application and re-check in 7 days.",millet के nursery चरण में DAP / SSP blend (47 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में DAP / SSP blend (47 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (47 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात DAP / SSP blend (47 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,clay,nursery,balanced,balanced,low,MOP (Muriate of Potash),47,side_dressing,"For millet at nursery, apply MOP (Muriate of Potash) (47 kg/acre) via side_dressing and re-check in 7 days.",millet के nursery चरण में MOP (Muriate of Potash) (47 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में MOP (Muriate of Potash) (47 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (47 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात MOP (Muriate of Potash) (47 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,clay,nursery,balanced,balanced,balanced,NPK 19:19:19 balanced feed,44,foliar_plus_basal,"For millet at nursery, apply NPK 19:19:19 balanced feed (44 kg/acre) via foliar_plus_basal and re-check in 7 days.",millet के nursery चरण में NPK 19:19:19 balanced feed (44 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में NPK 19:19:19 balanced feed (44 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (44 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात NPK 19:19:19 balanced feed (44 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,clay,nursery,high,balanced,balanced,Biofertilizer + irrigation flush,34,soil_correction,"For millet at nursery, apply Biofertilizer + irrigation flush (34 kg/acre) via soil_correction and re-check in 7 days.",millet के nursery चरण में Biofertilizer + irrigation flush (34 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Biofertilizer + irrigation flush (34 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (34 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Biofertilizer + irrigation flush (34 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,sandy_loam,nursery,low,balanced,balanced,Urea + FYM,59,split_dose_root_zone,"For millet at nursery, apply Urea + FYM (59 kg/acre) via split_dose_root_zone and re-check in 7 days.",millet के nursery चरण में Urea + FYM (59 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Urea + FYM (59 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Urea + FYM (59 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Urea + FYM (59 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,sandy_loam,nursery,balanced,low,balanced,DAP / SSP blend,53,basal_application,"For millet at nursery, apply DAP / SSP blend (53 kg/acre) via basal_application and re-check in 7 days.",millet के nursery चरण में DAP / SSP blend (53 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में DAP / SSP blend (53 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (53 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात DAP / SSP blend (53 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,sandy_loam,nursery,balanced,balanced,low,MOP (Muriate of Potash),44,side_dressing,"For millet at nursery, apply MOP (Muriate of Potash) (44 kg/acre) via side_dressing and re-check in 7 days.",millet के nursery चरण में MOP (Muriate of Potash) (44 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में MOP (Muriate of Potash) (44 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (44 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात MOP (Muriate of Potash) (44 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,sandy_loam,nursery,balanced,balanced,balanced,NPK 19:19:19 balanced feed,31,foliar_plus_basal,"For millet at nursery, apply NPK 19:19:19 balanced feed (31 kg/acre) via foliar_plus_basal and re-check in 7 days.",millet के nursery चरण में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
millet,sandy_loam,nursery,high,balanced,balanced,Biofertilizer + irrigation flush,23,soil_correction,"For millet at nursery, apply Biofertilizer + irrigation flush (23 kg/acre) via soil_correction and re-check in 7 days.",millet के nursery चरण में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,millet के nursery दौर में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,millet ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (23 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,millet च्या nursery टप्प्यात Biofertilizer + irrigation flush (23 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
